text,label
"1. 타 샐러드 업체보다 양이 많은 만큼 가격도 비싸다
(개당 넉넉잡아 만 원은 넘는..)
자주 시켜 먹기엔 솔직히 부담되는 비용
2. 아이스박스에 배송이 안되어서 아이스팩이 녹아서 온다
(여름에 주문하면 좀 걱정됨..바꾸면 안되나요?)
3. 소스류를 넉넉하게 주는데 대체적으로 간이 센 편이라서 조절해서 먹어야 함",0
"다이어트할 때 먹는 샐러드는
무조건 맛있어야 된다는 마인드기 때문에
그런 점에 있어서 메이크 샐러드는 합격점이다.
(맛없으면 금방 지침..)
가격과 양 두 마리의 토끼를 잡을 순 없으니
빡세게 다이어트해야 된다면 가격을 포기하고
맛과 양으로 승부하는 메이크 샐러드를 택하겠음",0
"바로 이 제품인데요!!
표고버섯(국내산)으로 만들었다고 하며, 진짜 표고버섯을 말려서 만든 것 같은 식품이었습니다!
심지어 표고버섯 91% 입니당 ㅋㅋㅋ 비쥬얼을 보면 누가 봐도 진짜 표고버섯으로 만든거다!! 싶은 제품입니다ㅋㅋㅋㅋㅋ",0
"그런데 이것이 몇 칼로리냐~
바로 165kcal 밖에 안 됩니다",0
"진짜 표고버섯을 말린 것 같으면서 유탕처리가 되어 있어 바삭하면서도 無맛도 아니고
완전 맛있는 맛입니다!!
바삭한 표고버섯에 시즈닝을 묻힌 느낌이라고 생각하시면, 그 맛이 맞을 것 같습니다 ㅎㅎ
단점은 양이 그렇게 많지는 않은 편인 것...?",0
"그리고 제일 치명적인 단점...
바로 맥주 안주로 최고일 거 같은 느낌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
바삭하고 시즈닝이 약간 뿌려져 있어 짜진 않은데 또 시즈닝 맛이 나긴 해서
맥주와 너무너무 잘 어울릴 것 같은 과자였습니다ㅋㅋㅋ",0
"맛있어서 손 가는대로 먹다보면 어느 순간 다 먹고 없습니다 ㅎㅎ
칼로리도 낮으면서
맛있고
다이어트용으로도 좋을 것 같은
표고버섯칩~~
추천드리면서~!
- 끝 -",0
"- 구매가격 및 구성 -
유통기한 임박 // 8,900원
- 제품 사용평 -
아... 미쳤어 이걸 왜 이제 써봤을까 싶다.
글 쓰는 지금까지 지금까지 품절인 걸로 보아 재생산 안 하는 거 같은데,
클렌징 오일이 묵직한 편이 아니고 진짜 세상 가볍다.
가볍기만 할까? 롤링하면 블랙헤드는 물론 화이트헤드까지 잘 녹아 나온다...????
모든 성형수술 후 며칠간 세안 못했을 때.
특히 코 수술 후 이제 막 세안해도 될 때!! 얼굴에 피지 왕창 많을 때!
이 클렌징 오일을 써보라고 손에 내어주고 싶다.ㅋㅋㅋㅋㅋㅋ
진짜 피지가 녹아 나오는 걸 보면 세수 싫어하는 귀차니즘도 재밌다고 느껴질 정도ㅋㅋㅋㅋ
여태 써봤던 클렌징 오일 중에 쟁이고 싶다는 생각이 들 정도로 아주아주 대만족.
요새의 제품력으로 유화 과정은 말할 필요 있나 싶다.ㅎㅎ",0
"- 용기 -
펌핑할 때 세지 않는 점과 따로 캡도 없어 아주 좋은데...
요것도 라인별 마케팅으로 용기에 색상을 입혀서 분리수거가 안됨..
이게 제일 아숩 ㅠㅠ
또 스티커가 아닌 용기에 인쇄하여 분리수거는 안됨..!!
- 분리배출 -
펌핑은 일반 쓰레기, 몸통은 페트로 분리수거하라 되어있지만
색상 + 인쇄한 페트이므로 어차피 재활용 안됨.
물로 세척 후 말린 뒤 일반 쓰레기!
- 별점 -
★★★★☆ (4.5)
- 총평 -
롤링하면 녹아 나오는 게 확연히 달라 모공 속까지 딥 클렌징 되는 게 보임.
특히 세안 후 코 보면 너무너무 쾌감??
리뉴얼(또는 재생산) 후 달라지지만 않는다면...꾸준히 살 의향 있음!!",0
"- 구매가격 및 구성 -
젤크림 대용량 1개 + 이펙터 30ml 2개 + 샘플사쉐 30ea? = 33,350원
- 제품 사용평 -
토너를 잘 쓰지 않는 나에겐 토너 대용으로 첫 단계에 쓸 정도로 아주 묽은 타입으로 무난하게 사용하기 좋았다.
이 제품을 쓸 때, 대부분 처음 써보는 제품들로 싹 바꿔 테스트했는데
얘 때문이라고 확정은 못하지만
딱히 트러블도 올라오지 않는 걸로 보아 진정 효과가 있었던 것 같다.
또한 얼굴 클렌징 후 당김도 현저히 줄어들어 수분 채움도 톡톡히 한 것 같다.
- 용기 -
이지-필 라벨 + 리무버블이라 좋았지만 용기의 색상.. ㅠㅠ
이것도 마케팅으로써 성분별 스티커로 했을 텐데
한눈에 보기엔 좋지만 환경 문제를 생각한다면 아쉽다.",0
"- 분리배출 -
분리수거에 대한 설명은 상세페이지와 용기의 스티커 내에 안내되어 있음
그러나 세세하게 나와 있지 않아 아쉽.
위 사진 보고 분리수거 시 참고해 주세요!
(대부분의 앰플류의 용기가
용기 중에서도 제일 다양하게 사용되어 분리수거가 힘든 용기인데,
이 부분은 법적으로라도.. 브랜드 측에서라도..
좀 더 자세히 안내되었으면 한다.ㅠㅠ)
- 별점 -
★★★★☆ (4.0)
- 총평 -
성분 대비 가격은 좋았고, 성분 역할 톡톡 해내는데..... 무난함.
활용도 힘든 용기...
재구매 할 의향은 굳이 들지 않는다.
< 이니스프리 - 레티놀 시카 흔적 앰플 10ml >
#이니스프리레티놀 #내돈내산추천템",0
"- 구매가격 및 구성 -
30ml (+10ml 3개 증정) 24,000원 // 총 30ml * 3개 ( +10ml 9개 증정) 72,000원
- 제품 사용평 -
처음 30ml 다 쓰면서 피부 결 정리가 아주 마음에 쏙 들었던 제품.
이니스프리와 뷰티 유튜버 깡나님이랑 협업하여 마켓.. 이였나 어쨌든.
가격구성이 미쳐서 3세트나 쟁인 아이템.
우선 호오!라는 말 밖에 안 나왔다. 사랑해요 대기업.
어떻게 레티놀과 시카를 결합할 생각을 해..
레티놀이 미백으로 효능이 좋지만 사용하기엔 되게 까다롭고, 번거로워 잘 쓰지 않는 성분인데 조합이 미쳤다.
피부의 좁쌀/트러블 관리에 좋다고 마케팅하고 있는데,
미백관리를 따로 하지 않는 나에게는 피부 결만 정리돼도 개이득인데
좁쌀/결 정리가 미쳤음..????
10ml 용량은 여행/외박 시 꼭 넣고 다니는 녀석 ㅋㅋㅋ",0
"- 용기 -
이니스프리 하면 공병수거부터 클린 뷰티 브랜드로 많이 인식이 되어있을 만큼
용기뿐만 아니라 단상자, 택배 포장에도 환경에 진심이란 게 느껴진다.
이런 대기업의 바른 실천 너무 좋쟈나!!
하지만 10ml 용량은 그런 거 없음!! (아쉽....ㅎ)
- 분리배출 -
상세페이지에도 용기에도 따로 안내 X
뚜껑만 플라스틱, 나머지는 일반 쓰레기!
- 별점 -
★★★★★ (5)
- 총평 -
이만큼의 가격으로 이 정도까지의 제품력과 같은 퀄리티의 화장품이 나올 때 까진 쭉 사용할 것 같다.
< 레스파라 - 살몬 힐링 히알루로닉 앰플 (연어앰플) 30ml >
#레스파라연어앰플 #연어앰플",0
"- 구매가격 및 구성 -
3개 56,850원 // 총 6개 113,700원 (개당 18,950원)
이 브랜드는 다소 생소할 수 있죠?
인플루언서가 제조업체랑 제작해서 만든 제품인데 이 브랜드에서 나오는 제품들이 대체로 괜찮아요!ㅋㅋ
지금은 <헤브블루>라는 브랜드로 연어라인은 유지되고 성분 좀 다르게 해서 연어앰플이 출시됐더라고요!!
당연히 사봤어요! ㅋㅋㅋㅋㅋ
다음에 왜 브랜드를 다시 만들었는지, 두 브랜드 제품 비교하면서
다시 리뷰 들고 올게요 :-D
- 제품 사용평 -
요 연어앰플은 정제수 없이 병풀추출물이 베이스에 PDRN과 히아루론산이 함유되어
묽은 제형이긴 하지만 약간의 보습이 느껴지는 제품.
위에 후기 올린 잇츠스킨 이펙터랑 비교하자면
이펙터는 토너로 써도 될 정도로 깔끔한 느낌.
이건 부드러운 에센스 발랐다는 느낌을 줄 정도로 보습막을 씌어줬다는 느낌.
내 피부가 눈에 띄는 화농성 여드름이나 모공 넓은 지성피부가 아니라
드라마틱한 변화는 바로 보이진 않아지만
꾸준히 쓰다보니 속부터 수분감이 채워져서
수분 부족으로 인한 좁쌀이 현저하게 줄었다는 느낌이 바로 들었음.",0
"- 용기 -
이거는 분리수거하다가 짜증 났던 용깈ㅋㅋ ㅠㅠ
스티커가 잘 떼어지지도 않은데 게다가 찐득이 왕창 생기는.. 뭔지 알죠? 이게 좀 그런류에요
저만 용기에 대해 아쉬움이 있던 건 아니었는지
새로 만든 브랜드에선 환경을 좀 더 생각해서
택배 포장지부터 용기와 리무버블까지 바꾸었다는데,
진짜ㅋㅋㅋ 빨리 써보고 후기 들고 올게요 :)
- 분리배출 -
요기도.. 성분이 너무 좋다 보니 마케팅을 성분 위주로... ㅠ상세페이지조차 분리배출 안내가 없음.
제일 아쉬운 점은 유리를 사용하긴 했는데 리무버블 +이지 라벨이 아니라 분리수거하기도 참 불편했다.
이 부분이 젤 아쉬웠는데
새로 만든 브랜드에선 단상자도, 용기도 분리배출 용이하게 다시 만들었다 하니
이건 뭐!! 빨리 써봐야지 ㅋㅋㅋ
(분리수거 방법은 아까 위에 사진(아로마티카) 확인!)
- 별점 -
★★★★☆ 4.5
- 총평 -
뭔가 드라마틱 변화는 없지만
장벽 무너지고 트러블 올라올 때, 생각나고 찾게 되는 그런 앰플.
그래서 쟁여두게 됨ㅋㅋㅋ
브랜드 갈라지고 나서 레스파라에서 한동안 1만 원에 세일했던데,
특별하게 세일을 크게 하지 않는 이상 헤브블루로 살 듯!
< 아비브 - 부활초 에센스 뉴트리션 펌프 50ml >
#아비브어성초",0
"- 구매가격 및 구성 -
홀리상점의 홀리스박스 12만원 구성품 (한정판매)
- 제품 사용평 -
제형은 로션 타입에 가까웠고, 약간 되직하지만서도 부드러운 에센스를 바르는 거 같았음.
이것도 뭐 딱히 ""엄청 좋다!!""라는 느낌은 와닿지 않았으나
이걸 쓸 때 트러블이 자주 일어나지는 않았다.
내가 느끼기엔 한마디로 진정용 보습 에센스 느낌.
이거랑 이니스프리 레티놀이랑 같이 썼었는데,
트러블도 없이 피부 결정리도 매끄럽게 되어 둘의 시너지가 마음에 들었다.",0
" 용기 
뚜껑이 아닌 마개가 있다.
위생상 좋긴 하겠으나 어차피 펌핑이라 꼈다 뺏다 귀찮아서 바로 버려버린 마개!
또 사진 보시다시피 펌프도 진작에 없음 ㅠㅠㅋㅋㅋㅋㅋ
이런 타입의 용기가 개인적으로 젤 별로다...
마지막엔 많이 남아도 펌핑해도 잘 안 나와...
마지막까지 뒤집어 흔들어 짜내는 열정,,, 느껴지실까요...
진공으로 바꾸면 훠얼씬 편하게 쓸 건데 ㅠㅠㅠ
분리배출
상세페이지는 모르겠으나 용기엔 보기 편하게 나와있다.
플라스틱이라고 용기는 표기되어 있지만 아비브 역시 라인별 용기 색상 다르게 하는 것 같은데,
용기에 색상 및 인쇄하여 분리배출 당연히 안되어 모두 일반 쓰레기!
별점
★★★★☆ (4.0)
총평
무난하게 쓰기는 좋았으나 제품 성상과 용기가 맞지 않아 너무 아쉽다.
굳이 다시 사진 않을 것 같다.",0
"- 구매가격 및 구성 -
1+1 25,000원 // 위에는 총 4개, 아래 6개 구매 (개당 12,500원)
- 제품 사용평 -
미스트를 쓰지 않는 내가 유일하게 고집하며 재구매하는 미스트.
미스트는 대부분 물(정제수)이 베이스라 뿌리면 보습효과를 못 느끼는데
요건 다시 찾게 된다.
또, 겨울이나 환절기에 피부가 많이 건조할 때
이 미스트에 히야 호호바 오일 3~6 스포이드 넣어서 쓰면
보습이 더더욱 되면서 에센스를 바르는 느낌이라 좋음!!
(티르티르의 호호바오일을 넣어서 해봤는데 확연히 달라요. 히야오일과 시너지 좋음.)
바디로션 바르기 귀찮을 때도 온몸에 칙-칙- 뿌리면 보습효과도 있어 귀찮을 때 아주 유용!
얼굴은 양쪽 볼, 이마에 반 만 눌러서 칙-칙 뿌리면 피부 극락감.
눈에 들어가면 매우 따가우니 주의!!
아.... 쓰다 보면 더 길어질 거 같은데.. 간단하게 쓰고
히야코스메틱이란 브랜드가 제품력은 다 좋아서 거의 다 있는 거 같은데
담에 각 잡고 하나하나 후기 써볼꼐욬ㅋㅋ",0
"- 용기 -
색상 들어간 플라스틱 + 인쇄해서 분리배출 안됨... ㅠ
아쉬워 이 부분 해결해죠 대장님!
근데 신기한 게 미스트 용기도, 클렌징 워터 용기도 두껍긴 한데
반투명도 아닌데 안에 내용물 파악 가능하다ㅋㅋㅋ
아 여기서 꿀팁!
미스트 뚜껑이 깊고 튼튼해서 화장대에 머리핀, 집게/스파출라 이런 식으로
자주 쓰지만 그냥 두면 잃어버릴 것 같은 조그마한 용품들을 이렇게 소분 및 보관하기에 너무너무 좋아요!! ㅋㅋㅋ
- 분리배출 -
상세페이지에 따로 안내 X
색상 들어간 페트 + 인쇄되어 있는 용기라 물에 휘리릭 씻고 말린 다음에 뚜껑 빼고 모두 일반 쓰레기!
- 별점 -
★★★★★ (4.5)
- 총평 -
1+1 세일할 때 꾸준히 쟁여놓는 제품!
다만 용기의 펌핑 스타일(힘)은 좋으나 분사력과 클린 용기에 대한 아쉬움이 좀 크다.",0
"- 구매가격 및 구성 -
2+1 = 78,000 (개당 26,000원)
- 제품 사용평 -
작년에 사고, 이제 첫 공병을 만들어 냈으니 솔직히 손이 잘 안 갔던 제품.
제품 성상은 몽글탱글한 푸딩 느낌이 들지만 바르면 샤벳처럼 피부에 소-옥 흡수된다.
이런 성상은 처음 봤다 ㅋ_ㅋ
지성피부가 아니라 눈에 띄는 효과보단 말 그대로 세범(유분) 컨트롤할 때 썼다.
특히 이번 여름엔 히야의 다시마 팩과 더불어 열심히 쓴 크림.
조합은 세안 후 히야 미스트를 뿌리거나 egf앰플을 바른 후
[세범크림 + 다시마 팩] or [세범크림에 호호바오일 섞은 반죽크림 + 다시마팩] 후 마무리는 피부에 따라 달리.
이렇게 쓰면 건조할 거라고 생각하면 금물!
피부가 편안히 속 수분 채워지는 느낌.
히야의 호호바크림은 지금 글 쓰는 환절기에 아주 유용하지만
세범크림은 여름에 유분 컨트롤할 때 베스트.
이번에 열심히 쓰면서 느끼게 된 점은
히야 크림류들이 그냥 쓰는 것보다 다른 제품들과 조합해서 써야 확실히 좋다.
세범 크림도 특히 그냥 쓰는 것보다 히야 제품과의 조합할 때 베이스로 GOOD
아.. 너무 길게 되니까 그냥 히야 각 잡고 제품 후기 쓸게요!",0
"- 용기 -
신기한 단지형(속 캡/미니 스파츌라(스푼) 포함) + 리무버블 스티커
제품 성상과 용기 조합 잘 어울렸다.
특히 마지막 쓸 때, 스푼형 스파츌라로 싸--악 긁어 쓰면 그 쾌감 잊지모태!",0
"분리배출 
상페엔 따로 안내 X / 용기 스티커는 모두 리무버블
우선 속 캡은 일반 쓰레긴데, 이 용기는 재활용이 될까 의문이넹ㅋ_ㅋ
우선 확실치 모를 때는 안내대로 플라스틱
별점
★★★★☆ (4.5)
총평
화농성 여드름같이 심한 트러블 피부나 모공 넓은 지성피부에겐 유분 컨트롤 제품으로 개강추!
하지만 내 피부엔 이 크림보단 엑토인 로션 or 호호바 크림을 자주 사용하기 때문에
한 여름 아닌 이상 찾지 않을 것 같다.
< 레스파라 - 살몬 힐링 워터크림 (연어크림) 100ml >",0
"- 구매가격 및 구성 -
3개 59,900원 (개당 약 20,000원)
- 제품 사용평 -
5~6년 전쯤 연어정액크림이라고 엄마도 호평하며 몇 년간 재구매하던 크림이 있는데,
레스파라 크림도 동일하게 PDRN 성분이 함유되어 있다 하여 바로 주문했다.
사용감을 비교해 보자면 PDRN 성분의 특유의 찐득함 역시 동일하나
기존에 썼던 제품은 특유의 찐득함이 몽글몽글 푸딩떡 느낌이라
펴 바르기엔 뭉치는 느낌이 있어 발림성은 좋지 않았는데,
레스파라 연어크림은 찐득함은 있지만 덜 해 좀 더 묽어 발림성이 좋았으며
성분/가격 대비 훨씬 좋았다.
악건성 아닌 이상 모든 피부에 기본 템으로 만족할 듯싶다.
남자친구 보면 연어크림이 좋다고 계속 쓰더니 이젠 안되겠는지 나중엔 본인이 직접 사서 쓸 정도ㅋㅋㅋㅋ
나 역시도 그냥 편안하게 자주 손이 간다.
남녀노소 계절 불문 사용하기 좋은 크림!!",0
"- 용기 -
pdrn 성분이 들어가면 특유의 찐득함 있는데 알맞게 토출구도 좋았음.
위에 사진 보시다시피 반 잘라 쓰면 3일 정도 더 쓸 양이 남아 있으니 쏙쏙 알뜰하게 쓰세오..ㅎ
- 분리배출 -
분리수거 어차피 안됨. 안에 내용물 깔끔하게 싸-악 바르고 일반 쓰레기!
- 별점 -
★★★★☆ 4.5
- 총평 -
나도 모르게 손이 가는 크림.
1~2개 남으면 또 쟁여두고.. 이 정도까진 아니더라도
마성의 이끌림으로 다구매로 한 번씩 사서 재여놓을 것임.",0
"- 구매가격 및 구성 -
1) 21년 4월14일 / 350ml (+100ml 증정) * 2ea = 총 21,800원
2) 22년 3월24일 / 350ml (+100ml 증정) * 2ea = 총 21,010원
- 제품 사용평 -
여태까지 딱! 마음에 들었던 바디로션 하나 없어..
강제 유목생활하던 중
올리브영에 입점되어 있는 바디제품들은 다 써보자 하던중에
드디어 나에게 찾아온 오아시스.
일리윤에서 바디크림을 처음 접한 게
아래 사진에 있는 보습력 더 찐한 울트라 리페어(빨간 라벨)였는데,
처음 사용하고 바로 정착할 정도로 보습력/발림성이 아주 마음에 들어 정착한지 2년 정도 된 거 같다.
나는 빨간 라벨만 써왔고, 잘 쓰고 있었는데...",0
"다들 아토 라인만 쓰는지 리뷰 수도 훨씬 차이 나고 간증 후기들을 여러 번 봐서
나도 모르게 홀려 구매한 녀석.
진짜 이것도 바르고 나서 꾸준히 정착한지 어언 1년쯤ㅋㅋㅋ
여름엔 울트라크림을 바르고 나면 보습력은 좋으나
싸-악 흡수된 느낌이 아닌
바디오일 바른 뒤 바디로션을 또 바른 것 처럼 미끄덩 거리는 느낌이 싫어서
차라리 바디오일을 발랐던 나에게는 두 번째 혁명!!
바디오일을 굳이 바르지 않아도 보습감이 해결되고 발림성 또한 오일처럼 아주 부드럽게 발린다.
진짜 이름값 함.
이젠 침대에 맡에 이거 없이 못 살아~.~
남자친구도 세타필 바디크림 쓰다가
일리윤 바디크림으로 직접 사서 바르는 바디크림이에오ㅋㅋㅋㅋ
저처럼 바디가 극 건성이신 분들은 여름엔 오일 말고 이 제품 써보세요!!
진짜 한번 써보면 ""이 가격에, 이 정도라고?"" 자동으로 나오는 제품.
사랑해요 대기업
나 오늘 대기업 많이 사랑하네..ㅎ
저처럼 바디피부가 여름에도 건조하여 당기는 극건성 피부가 아니라면
사계절 내내 쓰기 좋아요!!
어린아이들도 발라도 될 만큼 성분도 좋아요!
진짜 이걸 안 써본 사람 있으면 영업하고 싶을 정도로 매우 매우 좋아요.. :D
팔 or 등에 모공각화증이나 가드름/등드름 있으신 분들은
각질제거 잘 하고, 보습을 잘 해야 완화되는 거 아시죠?
각질제거 후에도 평소에도 이 크림으로 관리해 보세요
한 달만 꾸준히 관리해 줘도 눈에 띄게 완화됩니다.
저 믿고 해보세요 :)",0
"- 용기 -
이중 파우치의 신기한 용기.
플라스틱 안에 풍선 넣어놓고 그 안에 크림을 넣어놓은 듯한 용기 ㅋㅋ
그래서 마지막까지 탈탈 다 써서 펌핑 열고 확인하면 진짜 없어요
묻어 나오는 거 조금인데 그 정도는 애교니까 ㅋㅋ
진짜 바디제품 용기들 특 아시죠.
다 써갈때 즈음 펌핑하면 찍-찍- 나오고 안에 펌핑 용기 빼면 한가득 있는데 안 나오는...
그런 용기가 대부분인데 이건 용기마저 혁명...
진짜 사랑해요 대기업. 용기까지 완벽해!!
- 분리배출 -
이건 처음 접해보는 용기라 어찌 버리나 확인했더니 모두 일반 쓰레기! (추정...)
- 별점 -
★★★★★ (5)
- 총평 -
일리윤 바디로션은 못해도 2개 이상씩은 떨어지지 않게 쟁여두는 편.
진짜 진짜 너무 좋아요 사랑해요
여성청결제 : < 세바메드 - 인티메이트 워시 pH3.8 200ml >
#올리브영여성청결제
- 구매가격 및 구성 -
구매처 기억안남...ㅠ (추후 확인되면 변경 예정)
- 제품 사용평 -
가끔 광고로도 봤었던 것 같다. 이 제품은 부드럽고 거품이 잘 남!
단점은 향도 호불호 있을듯한 찐~한 플로럴의 향.
처음 사용했을 때 향은 매우 불호...
인위적인 향을 싫어하는 나에겐 손이 잘 안 갔던 제품....ㅠ
계속 쓰다 보니 향이 무뎌져 그냥 쓰게 됐던...ㅋㅋㅋㅋ
이 제품의 특징을 말하자면 거품 내고 씻어내면 맨살엔 아주 세상 부드럽지만
모(毛)는 옛날, 비누로 머리 감았을 때의 빳빳함이 든다.........
브라질리언 왁싱 했을 땐 괜찮다고 느꼈지만.. 모... 가 있으니 별로....",0
"- 용기 -
묽은 제품에 비해 토출구가 커서 내가 필요한 양보다 항상 많이 나옴 ㅠㅠ
- 분리배출 -
역시 독일 제품이라 그런지 안내도 간단히 되어있는 게 똑같네 ㅋㅋ
일반 쓰레기!
- 별점 -
★★★★☆ (4)
- 총평 -
한번 써봤으면 됐지~ 하는 마음.
굳이 다시 사서 써보진 않을 것 같다.",0
"- 구매가격 및 구성 -
1) 칫솔 + 치약 세트 구성 3개 41,070원
2) 치약 4개 39,000원 (개당 9,750원) / 칫솔 2+1 7,000원 * 2set (개당 약 2,340원)
- 제품 사용평 -
유명하다는 치약은 웬만큼 다 써본 나로선 아주 기대감이 컸던 치약.
빨리 써보고 싶었는데, 쟁여놓은 치약이 많아 구매가 좀 늦었다.
해외여행 때 가지고 가려 했지만 배송이 늦어 한국 뜨고나서 도착했던 걸로 기억난다..... ㅠ
귀국 후 집에 오자마자 바로 사용해 봤고,
구매 전부터 리뷰/후기들을 보면 파시통통 맛이라 했는데...",0
"파시통통이 뭔지 모르는 나에겐 첫 향이 비비빅 아이스크림 냄새였고,
맛은 위에 사진처럼 빙빙바 안에 있는 팥 맛과 똑같았다.ㅋㅋㅋㅋㅋ
생각+소금이 들어갔다고 말 안 하면 절~대 아무도 모를 듯.
치약의 상세페이지 보면
프라그 제거를 기반으로 구취제거, 치주염 예방 등 안내되어 있는데
에효 쓰다 보니 길어질 거 같은데 간단하게 쓰고
각 잡고 나중에 아예 따로 포스팅을 쓸게요!
간단히 말하자면 칫솔과 치약의 조합은 미쳤음.
다들 치약만 좋다 좋다 하는데.. 진가는 칫솔인데...
속상 나중에 왜 좋은지 이것도 말해줄게요...
어쨌든 만족하면서 쓰고 있는 치약.
구취제거는 고기 먹을 때 한 끼 기준으로 마늘/파 재래기를 먹으면 100% 다 없애주진 못하지만
어느 정도는 잡아주고, 평소 음식 먹고 양치하면 뭘 먹었는지 모른다.ㅋㅋㅋ
아 글 쓰는 도중 생각해 보니
이 치약과 칫솔 쓰고 나서 잇몸 붓는 게 덜하네...피가 안 남.
치과 가면 잇몸이 항상 부어있다 했는데
양치하면 피를 좀 보던 나에게 여태 이거 쓰고 피는 안 났네 ㅋㅋ신기
또 음식 먹기 전 양치하고 먹는 걸 좋아하는 나에겐 아주 베스트.
특히 양치하고 먹는 귤 먹는 거 좋아하는데 이건 그 특유의 신맛이 안 올라온다 ㅋㅋㅋ 좀 아쉽
아.. 쓰다 보니 길어졌네 ㅋㅋㅋㅋㅋ
간단히 여기까지만!",0
"아! 참고로 가격이 부담된다 하시면 ""아모레퍼시픽의 구취 과학"" 치약 써보세요!!
내용물은 검은색인데, 가격도 그렇고 구취 잡아주는 것도 그렇고 아주 요물임.
이 치약도 아주 만족하면서 썼던 제품.",0
"- 용기 -
사진 보면 찌글찌글함 없이 예쁘게 되어 있는데ㅋㅋ
시중 치약처럼 부드럽게 나오지 않아 치약 짜개 필수!
이게 치약의 점성과 용기가 별로라는 게 아니라 시중에 보지 못했던 그런 조합.
용기가 얇아 치약의 꾸덕꾸덕함을 손으로 밀기 힘든 그런 느낌이랄까.
처음부터 치약 짜개를 쓰면 안에 공기가 있어 튕겨 내기 때문에
어느 정도 쓰고 중간에 펑-하고 공기 빠지고 나서
치약 짜게 쓰면 알차게 쓸 수 있다. ㅋㅋㅋ
- 분리배출 -
용기에 플라스틱이라 기재되어 있지만 다들 아시다시피 일반 쓰레기!
- 별점 -
★★★★★ (4.5)
- 총평 -
지금 어느 정도 쟁여둔 히야 치약들 어느 정도 쓰면 6+6 다구매 할 때 쟁여 놓을 예정.
다만 비슷한 결로 만족했던 ""구취 과학 치약""과 가격차이가 있다.
이 부분은 당연 성분 차이에 있겠지만 둘 다 써보고 비교해 봐야겠다ㅋㅋㅋ
만약 더 월등하다면 국내 치약에 선 세 손가락 안에 들 것 같다는 개인적인 생각ㅎㅎ
읽어보니까 찐으로 추천하는 거는 말이 길어지고, 사랑하는 게 눈에 보이네욬ㅋㅋㅋㅋㅋ",0
"남편이 대부분 씻긴 했지만 남편도 힘들어했다는..
안에 필터 갯수가 많으면 좋다한들,,너무버거웠다??
(특히 엄마들 손목..너무 소중하댜나 ㅠ)
Tip 신생아 가습기 구매 고민하시는분들
복합식이나 가열식 추천 합니다
가열식 가습기 구매하려고 유튜브 보고 광고글 거를려고
진짜 눈알빠지는줄 ㅠㅠㅠ
육아템들 광고 협찬 너무너무 많아욧,,,
무튼 내가 구매한 제품은
스텐팟가습기",0
"가격보고 몇일 을 고민했다는 건 비밀 ㅎㅎ
스텐팟 첨듣는 브랜드고,,
리뷰보니 꽤 요즘 광고 협찬 분들을 쓰는것 같고
그렇다고 단점은 잘 안보이고
얼마나 고민했는지 모른다",0
"생각보다 커서 놀램 ..
구성품 아주 간단
디자인 아주 심플
마음에든다",0
"연마제 제거 시작 (남편,남친 찬스 쓰셔요)
난 통안에만 하면 되는줄알았는데 바깥에도 꽤많이나옴
특히 위에 모서리 라운드 씨꺼멓게 나온다",0
"버튼도 왕심플ㅎㅎ
가습단계는 3단계
그냥 물 채워서 키고 습도 단계 누르면 작동방법 끝",0
"<좋은점>
-대용량이라 매우 마음에듬
: 솔직히 쿠쿠 가습기 4L 살까했는데 6L하기 잘한것 같다..
-세척이 매우간단하다
-겨울애 공기가 차가운집 매우추천
<단점>
-자동습도조절 기능이없다
-가격이 비싸다ㅠ
-대용량이라서 그런지 가열되는데 시간이 꽤걸린다
-브랜드가 생소하다? 나중에a/s 절차가 잘될지 모르겠다
+
아침에 문열면 통이 너무 더럽다
물만 끓였는데..??놀램 ㅋㅋ
통 세척은 설명서에 나와있는데로
구연산+물 또는 식초+물 해서 두었다가 씻고
주방세제로 닦았다
아 그리고 위에 뚜껑쪽 고무패킹..이런 건 어떻게 세척해야하는건지 ㅠ
궁굼한점 댓글 주세여
#내돈내산 #신생아가습기 #스텐팟가습기",0
"라운즈 어플 들어가시면 이렇게 다양한 안경을
가상으로 착용해 볼 수 있어요
선글라스, 안경, 렌즈까지!!
그리구 모델바꾸기랑 얼굴촬영 활용하시면 본인 얼굴에
씌워볼 수 있고 AR모드 사용하시면
요리조리 움직여보면서 진짜 쓴 것처럼 볼 수 있어요
완전 요물템임 ?ㅋ?
이걸로 안경 한 5422개(뻥임) 정도 써보고 ㅎ
구찌 2021 신상 선글라스로 결정~!
저는 회사 근처에 라운즈 오프라인 매장이 있어서
방문 수령으로 해서 주문했답니당",0
"영롱한 구찌선글라스 좀 보세용..
매장에 가시면 이렇게 다양한 안경들이 있어요
근데 온라인만큼은 종류가 다양하지 않은데
암튼 주문하면 다있으니까 걱정 노노링",0
"라운즈 오프라인 매장의 컨택트 렌즈와 선글라스
많다많아
프라다 레이벤 비비안웨스트우드 겐조부터
키블리, 타르트옵티컬, 애쉬크로프트, 올리버피플스까지
진짜 없는게 없는 안경편집샵!",0
